	location_id	location_name
1123	231231	Great Expectations, Mount Crawford Forest Reserve, Williamstown, South Mt Lofty Ranges, Mt Lofty Ranges, South Australia, Australia
1152	185706	Arucas, Gran Canaria, Las Palmas Province, Canary Islands, Spain
1187	243621	Dattaw-pyant & Dattaw-chaung, Dattaw-taung, Mogok Valley, Mogok Township, Pyin-Oo-Lwin District, Mandalay Region, Myanmar
1193	214961	Portage, Wood Co., Ohio, USA
1196	108477	Martins hole, Kingsgate, Gough Co., New South Wales, Australia
1224	7847	Smuggler Vein, Smuggler Union Consolidated Mine, Marshall Basin, Telluride District, San Miguel Co., Colorado, USA
1228	257165	La Fruda, Vrin, Lugnez Valley, Grisons, Switzerland
1229	239601	Biedma Department, Chubut Province, Argentina
1233	239609	Paso de Indios Department, Chubut Province, Argentina
1249	145431	Buferrera mines, Covadonga, Cangas de Onís, Asturias, Spain
1254	133149	Bergen Park area, Jefferson Co., Colorado, USA
1266	6493	Slab City prospect, Lovell, Oxford Co., Maine, USA
1273	16735	Jakobskrone Mine, Achenbach, Siegen, Siegerland, North Rhine-Westphalia, Germany
1288	209250	Panamint District, Panamint Mts, Inyo Co., California, USA
1307	59499	Liberty pit, Robinson District, White Pine Co., Nevada, USA
1314	67707	Bauxite Deposit, Bicske-Csordakút, Bicske-Zsámbéki Basin, Fejér County, Hungary
1323	209944	Agaete, Gran Canaria, Las Palmas Province, Canary Islands, Spain
1327	22678	Stanley Antimony Mine, Burke, Coeur d'Alene District, Shoshone Co., Idaho, USA
1331	219293	Cairns Region, Queensland, Australia
1337	6310	Durgin Mountain locality, Stoneham, Oxford Co., Maine, USA
1347	257054	Ben Lomond Mine, Charters Towers Region, Queensland, Australia
1367	28308	Tsangli Mine, Volos, Magnesia, Thessaly, Greece
1368	252115	Loliondo, Ngorongoro district, Arusha Region, Tanzania
1372	26843	Tepache, Cumpas Municipality, Sonora, Mexico
1395	257174	Slieve Binnian, Mourne Mts, Co. Down, Northern Ireland, UK
1437	158009	Magdalena Mine, Morsbach, Bergisches Land, North Rhine-Westphalia, Germany
1441	1077	Stenna Gwyn Mine, Foxhole, St Stephen-in-Brannel, Cornwall, England, UK
1443	254994	Radmer, Ennstaler Alpen, Styria, Austria
1451	10574	Desert View Mine, Fawnskin, Bear Valley District, San Bernardino Mts, San Bernardino Co., California, USA
1469	256359	Montady, Hérault, Occitanie, France
1486	256381	Montner, Pyrénées-Orientales, Occitanie, France
1489	202475	Unnamed Prospect, Nelchina District, Matanuska-Susitna Borough, Alaska, USA
1491	257315	Estancia El Gavilán, Las Plumas, Mártires Department, Chubut Province, Argentina
1504	257303	Saint-Maximin, Oise, Hauts-de-France, France
1508	256416	Badwater, Death Valley, Inyo Co., California, USA
1512	256423	Damparis, Jura, Bourgogne-Franche-Comté, France
1524	256444	D'Orbigny meteorite, D'Orbigny, Coronel Suaréz, Buenos Aires Province, Argentina
1525	108989	Purgatory Mine, Purgatory Creek, Taylors Arm District, Raleigh Co., New South Wales, Australia
1530	256451	Creuse river alluvials, Argenton-sur-Creuse, Indre, Centre-Val de Loire, France
1538	256468	Chauk-maw, Momeik Township, Kyaukme District, Shan State, Myanmar
1545	32506	Peabody Mine, Cochise District, Little Dragoon Mts, Cochise Co., Arizona, USA
1550	256482	R.H.A. Tungsten Mine, Hwange District, Matabeleland North, Zimbabwe
1562	256498	Rio de Moinhos, Abrantes, Santarém, Portugal
1564	256503	52nd Street & 1st Avenue, Manhattan Island, Manhattan, New York, USA
1569	256512	Rheinpreussen IV Mine, Moers-Hochstrass, Ruhr Coal Mining area, North Rhine-Westphalia, Germany
1576	256527	Pemali Tin Mine, Bangka Island, Bangka-Belitung Province, Sumatra, Indonesia
1578	252546	Lungauer Kalkspitze, Weißpriach valley, Schladminger Tauern, Lungau, Salzburg, Austria
1582	23558	Santa Cruz Province, Argentina
1590	39463	Garden Valley District, Boise Co., Idaho, USA
1606	23103	Verbano-Cusio-Ossola Province, Piedmont, Italy
1614	256586	Danube, Oberarnsdorf, Rossatz-Arnsdorf, Wachau, Lower Austria, Austria
1617	256594	San Antonio Mine, Alburquerque, Badajoz, Extremadura, Spain
1620	256600	Tsukiyoshida, Mizunami City, Gifu, Japan
1621	256601	Teiritzberg, Stetten, Weinviertel, Lower Austria, Austria
1624	256608	Belomorsk, Republic of Karelia, Russia
1642	256632	Granite quarries, Berg, Industrieviertel, Lower Austria, Austria
1645	133755	Champoluc, Ayas, Aosta Valley, Italy
1646	252540	Champrobert, Châtillon Forest, Villapourçon, Nièvre, Bourgogne-Franche-Comté, France
1651	257187	Batesford Quarry, Batesford, City of Greater Geelong, Victoria, Australia
1660	23190	La Sorpresa Mine, Montoro, Córdoba, Andalusia, Spain
1668	15009	Birkhöhe Quarry, Zwiesel, Lower Bavaria, Bavaria, Germany
1689	39618	Weiser District, Washington Co., Idaho, USA
1696	256719	Yerila Creek, North Flinders Ranges, Flinders Ranges, South Australia, Australia
1699	256723	Roadcut Highway 105 at 35.4 km, La Pêche, Les Collines-de-l'Outaouais RCM, Outaouais, Québec, Canada
1700	256724	Madame Howard mine, Queenstown district, West Coast municipality, Tasmania, Australia
1701	205262	Isle of Lundy, Torridge, Devon, England, UK
1702	256727	Nike mine, Zeehan mineral field, Zeehan district, West Coast municipality, Tasmania, Australia
1712	256743	Château de Valmy, Argelès-sur-Mer, Albères massif, Pyrénées-Orientales, Occitanie, France
1715	256749	Kurade Quarry, Pirangud, Pune District, Maharashtra, India
1720	256755	Kanatkazgan turquoise deposit, Altyn-Tyube area, Bukhar-Zhyrau, Karaganda Region, Kazakhstan
1721	256756	Granite Overlook, Oracle State Park, Pinal Co., Arizona, USA
1729	191231	Sambava District, Sava, Madagascar
1733	256773	Selnbach Mine, Breidenstein, Biedenkopf, Marburg-Biedenkopf, Hesse, Germany
1737	187910	Dead Sea, Jordan
1740	256782	Ca' del Frate road, Besano, Ceresio Valley, Varese Province, Lombardy, Italy
1748	256798	Quartz occurrence, Schakalskruppe siding, Berseba, ǁKaras Region, Namibia
1749	256799	Hawthorne Drive, Berlin, Hartford Co., Connecticut, USA
1754	252712	Ciénaga Deposit, Talapazo, Tafí del Valle Department, Tucumán Province, Argentina
1755	252713	Quisca deposit, Talapazo, Tafí del Valle Department, Tucumán Province, Argentina
1764	23348	Arsenic and nickel mine, Seymour, New Haven Co., Connecticut, USA
1768	256825	Aogashima, Izu Archipelago, Tokyo, Japan
1780	256842	Unidentified mine dump material, Allamuchy Township, Warren Co., New Jersey, USA
1790	19290	Rambler Mine, Red Mountain, Encampment, Encampment District, Carbon Co., Wyoming, USA
1791	256859	Mariquita Mine, Usagre, Badajoz, Extremadura, Spain
1795	256864	WHEX Open Pit, Cripple Creek, Cripple Creek District, Teller Co., Colorado, USA
1796	256867	Liebenbergite slag dump, Agios Konstantinos [St Constantine], Lavrion District slag localities, Lavreotiki, East Attica, Attica, Greece
1800	138125	Ida Elmore Mine, War Eagle Mine, French District, Owyhee Co., Idaho, USA
1809	31606	Melones, Carson Hill District, Mother Lode Belt, Calaveras Co., California, USA
1814	35714	Rambler Mine, Mine Hill, Victorio District, Luna Co., New Mexico, USA
1816	244612	Rothenseehof, Neudorf bei Staatz, Weinviertel, Lower Austria, Austria
1817	35717	Helen Mine, Mine Hill, Victorio District, Luna Co., New Mexico, USA
1834	508	Markhamville, Kings Co., New Brunswick, Canada
1857	256974	Pic de Fontfrède, Céret, Pyrénées-Orientales, Occitanie, France
1858	256975	Crows Nest, Toowoomba Region, Queensland, Australia
1867	256985	Nuria Mine, Poveda de la Sierra, Guadalajara, Castile-La Mancha, Spain
1875	6648	Knight #1 and #2 Quarries, Waterford, Oxford Co., Maine, USA
1880	60583	Knaupsholz quarry, Schierke, Wernigerode, Harz, Saxony-Anhalt, Germany
1881	240620	Wheal Penhale, St Breock, Cornwall, England, UK
1885	43474	Arnett Creek, Picketpost Mountain area, Superior, Superior District, Pinal Co., Arizona, USA
1887	257010	Barranco de Ayagaures, Maspalomas, Gran Canaria, Las Palmas Province, Canary Islands, Spain
1888	257011	Barranco del Risco, Agaete, Gran Canaria, Las Palmas Province, Canary Islands, Spain
1901	134150	Turkey Creek, Jefferson Co., Colorado, USA
1907	3089	Murchison Consols mine, Limpopo, South Africa
1921	252964	Miskovice, Kutná Hora District, Central Bohemian Region, Czech Republic
1928	146485	Silent Grove, Clive Co., New South Wales, Australia
1941	257102	Parque Provincial Reserva Natural Valle de la Luna, Valle Fértil Department, San Juan Province, Argentina
1943	72785	Peterlesstein, Kupferberg, Münchberg Metamorphic complex, Franconia, Bavaria, Germany
1947	58205	Modriach, Koralpe, Styria, Austria
1948	3162	Kolsva, Köping, Västmanland County, Sweden
1953	257123	Val da Mulin, Lugnez valley, Grisons, Switzerland
1959	35949	Copper Bar Mine, Organ District, Organ Mts, Doña Ana Co., New Mexico, USA
1961	9926	Arno Bay Mine, Cleve, Eyre Peninsula, South Australia, Australia
1979	68751	Southwest Coast, Helgoland Island, Schleswig-Holstein, Germany
1989	257183	Arroyo India Muerta, Trancas Department, Tucumán Province, Argentina
1995	60581	Schlickstal Mine, Dränge valley, Hasserode, Wernigerode, Harz, Saxony-Anhalt, Germany
2000	236715	Übelbach, Peggau, Styria, Austria
2003	257201	Central Deposit, Mt Riddock Station, Harts Range, Central Desert Region, Northern Territory, Australia
2004	257203	Sachs of Kingsgate, Kingsgate, Gough Co., New South Wales, Australia
2028	257257	Pozze Alte Quarry, Mt. Baldo, Lagarina Valley, Brentino Belluno, Verona Province, Veneto, Italy
2030	257260	Pattberg Mine, Moers, Ruhr Coal Mining area, North Rhine-Westphalia, Germany
2036	257267	Guadalupe Island, Ensenada Municipality, Baja California, Mexico
2043	257277	Carhué Niyeu Deposit, Gastre Department, Chubut Province, Argentina
2046	257281	Cañadón Gato Deposit, Río Senguer Department, Chubut Province, Argentina
2047	257282	Cañadón Krueger Deposit, Futaleufú Department, Chubut Province, Argentina
2051	122119	Jerada Province, Oriental, Morocco
2055	257292	Condorcanqui Mine, Cushamen Department, Chubut Province, Argentina
2059	257186	Golconda mine, Golconda district, Coroaci, Minas Gerais, Brazil
2062	257299	Salinas Grandes, Península Valdés, Biedma Department, Chubut Province, Argentina
2073	32031	Gottfried Mine, Gaiswiese, Bockenrod, Reichelsheim, Odenwald, Hesse, Germany
2075	257314	El Mirador, Cushamen Department, Chubut Province, Argentina
2080	208172	Manakana, Antsahanoro Commune, Antalaha District, Sava, Madagascar
2082	171310	Nasser Wolf Mine, Trautenstein, Tanne, Harz, Saxony-Anhalt, Germany
2083	23855	Møre og Romsdal, Norway
2084	257328	Steinheid, Sonneberg, Thuringia, Germany
2086	4886	Pave York Mine, Greenburn Valley, Coniston, South Lakeland, Cumbria, England, UK
2095	72927	Weißhäuptel Mine, Schneeberg, Erzgebirge District, Saxony, Germany
2099	257345	Laguna Palacios, Sarmiento Department, Chubut Province, Argentina
2109	257250	Geraldo Candinho claim, Linópolis, Divino das Laranjeiras, Minas Gerais, Brazil
2121	63263	La Bousole, Palairac, Aude, Occitanie, France
2132	114036	Powderhorn Prospect, White Earth District, Gunnison Co., Colorado, USA
2137	204010	Mkobola, Nkangala District, Mpumalanga, South Africa
2149	3478	Terry Mine, Amargosa Valley, Inyo Co., California, USA
2150	221081	S 1-West motorway construction site, Stetten, Weinviertel, Lower Austria, Austria
2152	257263	Gleize pass septaria occurrence, Gap, Hautes-Alpes, Provence-Alpes-Côte d'Azur, France
2154	69530	Hengchung, Penghu Co., Taiwan Province, Taiwan
2156	53829	Arco, Butte Co., Idaho, USA
2161	183721	South Desert Gypsum Occurrence, Capitol Reef Area, Wayne Co., Utah, USA
2187	32214	Kamituga-Mobale mine, Mwenga, South Kivu, DR Congo
2188	43763	Marble quarry, Gummern, Afritz Mts, Villach, Carinthia, Austria
2193	257505	Main Crater, Iodake, Satsuma-Ioujima, Mishima village, Kagoshima, Japan
2203	257275	Barranco de Arguineguin, Mogán, Gran Canaria, Las Palmas Province, Canary Islands, Spain
2208	253438	Zalatni-Taung-Sho Mine, Gaw-Ra-Khar village, Pein-Pyit, Mogok Township, Pyin-Oo-Lwin District, Mandalay Region, Myanmar
2218	123479	Forestry road cut, Traföß, Kirchdorf, Styria, Austria
2227	44568	Dubuque area, Dubuque Co., Iowa, USA
2240	237332	Monte Leoni, Grosseto Province, Tuscany, Italy
2241	175667	Washakie Co., Wyoming, USA
2270	249438	Mine at the Pieperberg, Hasserode, Wernigerode, Harz, Saxony-Anhalt, Germany
2272	89701	Union Mine, Atolia, Atolia District, San Bernardino Co., California, USA
2281	249463	Espinho, Aveiro, Portugal
2291	257245	La Cazote, Oms (south-west) antimony occurrence, Oms, Pyrénées-Orientales, Occitanie, France
2294	224908	Andara mining district, Camaleño, Cantabria, Spain
2297	220818	Widow No. 1 Mine, Ryan, Furnace Creek District, Inyo Co., California, USA
2307	257306	Jundah opal field, Barcoo Shire, Queensland, Australia
2311	242288	Talapazo, Tafí del Valle Department, Tucumán Province, Argentina
2361	188137	El Jardín mine, Sierra Jardín, Pabellón, Copiapó Province, Atacama, Chile
2364	241618	Cabeza de Toba quarry, Puesto Viejo, El Carmen Department, Jujuy Province, Argentina
2373	253225	Cherves-Richemont, Charente, Nouvelle-Aquitaine, France
2377	57084	Essl quarry, St Michael im Lungau, Lungau, Salzburg, Austria
2382	168576	Rockford Materials, Winnebago Co., Illinois, USA
2394	69394	Frassine, Monterotondo Marittimo, Grosseto Province, Tuscany, Italy
2409	146054	Granville mine, Mt Heemskirk mineral field, Zeehan district, West Coast municipality, Tasmania, Australia
2413	65327	Unnamed prospect [1], Ludwig, Yerington District, Singatse Range, Lyon Co., Nevada, USA
2415	253235	Arrigorriaga, Vizcaya, Basque Country, Spain
2418	28470	Sheahan Quarry, Graniteville, Iron Co., Missouri, USA
2419	225079	San Marcelino Mine, Colmenar Viejo, Community of Madrid, Spain
2420	225080	Alto Eugenio outcrop, Colmenar Viejo, Community of Madrid, Spain
2421	28473	Sodbury, South Gloucestershire, England, UK
2422	223882	Hirschbüchenkopf Mine, Güntersberge, Harzgerode mining district, Harz, Saxony-Anhalt, Germany
2434	65363	Unnamed prospect [2], Ludwig, Yerington District, Singatse Range, Lyon Co., Nevada, USA
2436	33422	Rio Vista Northside Mine, Cienega District, Buckskin Mts, La Paz Co., Arizona, USA
2446	225129	Asturias Mine, Colmenar Viejo, Community of Madrid, Spain
2449	225133	Arroyo del Pocito de los Lobos Mine, Colmenar Viejo, Community of Madrid, Spain
2468	229257	Amphibolite quarry, Traföß, Kirchdorf, Styria, Austria
2480	243265	Htin-shu-taung, Bernardmyo, Mogok Township, Pyin-Oo-Lwin District, Mandalay Region, Myanmar
2484	49060	Ceilhes, Ceilhes-et-Rocozels, Hérault, Occitanie, France
2485	253862	Tonnet valley, Py, Pyrénées-Orientales, Occitanie, France
2495	239603	Escalante Department, Chubut Province, Argentina
2503	38051	Section 2 Orebody, Granite Mountain, Iron Springs District, Iron Co., Utah, USA
2512	45015	Kranzlhöhe, Forstau valley, Radstädter Tauern, Salzburg, Austria
2521	209574	Kingston Range District, Kingston Range, San Bernardino Co., California, USA
2523	239613	Sarmiento Department, Chubut Province, Argentina
2	258051	Penstock Lagoon, Waddamana, Central Highlands municipality, Tasmania, Australia
5	258054	Little Swanport, Glamorgan Spring Bay municipality, Tasmania, Australia
7	122888	Manganese mine, Gehren, Schobse valley, Ilmenau District, Thuringia, Germany
14	258065	Tigh Ab area, Jolgeh district, Fanouje City, Sistan and Baluchestan, Iran
16	258069	Tsitondroina pegmatite field, Tsitondroina, Ikalamavony, Haute Matsiatra, Madagascar
22	258053	Carrick - Hadspen District, Meander Valley municipality, Tasmania, Australia
28	258084	Hartevatn Ouarry, Hovden, Bykle, Aust-Agder, Norway
31	7516	Casper Mountain mine, Catherine No. 1 pegmatite mine, Natrona Co., Wyoming, USA
47	258058	Chiesa del Gesso locality, Casalfiumanese, Metropolitan City of Bologna, Emilia-Romagna, Italy
49	23904	Freeport, Cumberland Co., Maine, USA
53	257918	Barvi Dam, Badlapur, Thane District, Maharashtra, India
55	258119	Habachkees, Habach valley, Hohe Tauern, Salzburg, Austria
67	258055	Rio Poggioli, San Clemente, Monterenzio, Sillaro Valley, Metropolitan City of Bologna, Emilia-Romagna, Italy
70	258139	Puerto de Pajares, Pola de Lena, Lena, Asturias, Spain
73	49513	Magnac, Alleuze, Saint-Flour, Cantal, Auvergne-Rhône-Alpes, France
86	258163	Torri, Pistoia Province, Tuscany, Italy
88	258056	Molino della Rovinaccia, Riola, Vergato, Reno Valley, Metropolitan City of Bologna, Emilia-Romagna, Italy
95	4224	Linden, Upper Mississippi Valley District, Iowa Co., Wisconsin, USA
97	258178	Krašovice mine, Krásná Hora nad Vltavou, Příbram District, Central Bohemian Region, Czech Republic
98	34155	Tres de Mayo Mine group, Fresno Canyon, Palmetto District, Patagonia Mts, Santa Cruz Co., Arizona, USA
107	258057	Rio Stancalasse, Monterenzio, Sillaro Valley, Metropolitan City of Bologna, Emilia-Romagna, Italy
129	32949	Wheal Neptune, Perranuthnoe, Cornwall, England, UK
135	258239	Vilella stream, Bellver de Cerdanya, Cerdanya, Lleida, Catalonia, Spain
137	258242	Dry Weather Road Locality, Glenhope, Tasman Region, New Zealand
138	32963	Goodenough Mine, Tombstone, Tombstone District, Tombstone Hills, Cochise Co., Arizona, USA
146	57552	Lafatsch valley, Karwendel Mts, North Tyrol, Tyrol, Austria
149	24789	Heidelberg, Odenwald, Baden-Württemberg, Germany
155	258268	Jungaluk, Sar-e Sang, Koksha Valley, Khash & Kuran Wa Munjan Districts, Badakhshan, Afghanistan
194	213272	North Street mall, Danbury, Fairfield Co., Connecticut, USA
200	52520	Napheguy, Moulin de la Borie, Bonnac, Massiac, Cantal, Auvergne-Rhône-Alpes, France
203	258339	Last Chance District, Diamond Mts, Plumas Co., California, USA
208	24878	Bacoachi, Bacoachi Municipality, Sonora, Mexico
232	257518	White's Mine, Rum Jungle, Batchelor, Coomalie Shire, Northern Territory, Australia
255	243775	Tha-gyi-loo, Thurein-taung, Kyauk-Pyat-That, Mogok Township, Pyin-Oo-Lwin District, Mandalay Region, Myanmar
296	123314	Chinandega Department, Nicaragua
305	192960	Elm, Sernf Valley, Glarus, Switzerland
322	44452	Kniebeißgraben, Naßfeld valley, Gastein valley, Hohe Tauern, Salzburg, Austria
334	258140	La Plane MCO, Le Bosc, Hérault, Occitanie, France
339	254718	Mariela Fe deposit, Cocachacra, Arequipa Province, Arequipa, Peru
343	225786	Beinn Resipol, Strontian, Highland, Scotland, UK
354	258135	Neuenweg, Schönau, Black Forest, Baden-Württemberg, Germany
364	229912	Sandriegel, Gasteil, Prigglitz, Industrieviertel, Lower Austria, Austria
365	20340	San Antonio Mine, Chiquistlán, Chiquistlán Municipality, Jalisco, Mexico
381	258136	Petőczpuszta, Kővágószőlős, Mecsek Mts, Baranya County, Hungary
384	53819	Coedmore quarries, Bellair, Durban, eThekwini District, KwaZulu-Natal, South Africa
398	37458	Paradox Valley District, Paradox Valley, San Juan Co., Utah, USA
407	156256	Mifflin Mine, Mifflin area mines, Upper Mississippi Valley District, Iowa Co., Wisconsin, USA
414	36967	Shidonosaki, Tonaki Island, Okinawa, Japan
417	254577	US Highways 89-91 roadcut, Wellsville Canyon, Cache Co., Utah, USA
423	56084	Hiefelwand, Grieswies - Krumlkeeskopf area, Hüttwinkl valley, Rauris valley, Hohe Tauern, Salzburg, Austria
429	250498	Emily Ann Ni Mine, Lake Johnston, Dundas Shire, Western Australia, Australia
431	230021	El Abuelo skarn deposit, Alto Río Senguer, Río Senguer Department, Chubut Province, Argentina
432	195470	San Eulogio mine, Yunquera, Málaga, Andalusia, Spain
438	31305	Date Creek Mts, Yavapai Co., Arizona, USA
443	82584	Unnamed Au prospect [15], Quartzburg, Hornitos District, West Belt, Mariposa Co., California, USA
446	12958	Pierrefitte Mine, Pierrefitte, Argelès-Gazost, Hautes-Pyrénées, Occitanie, France
448	131745	Gehren, Schobse valley, Ilmenau District, Thuringia, Germany
452	254631	Buffalo Mountain, Floyd Co., Virginia, USA
465	82630	Unnamed Au property [55], Quartzburg, Hornitos District, West Belt, Mariposa Co., California, USA
483	258219	Las Cenizas pit, Portman, La Unión, Sierra de Cartagena, Murcia, Spain
492	756	Korozluky, Most District, Ústí nad Labem Region, Czech Republic
507	258226	La Chazotte mine, La Talaudiere, Saint-Etienne, Loire, Auvergne-Rhône-Alpes, France
510	295692	Skatvedt, Sætre, Hurum, Buskerud, Norway
511	205581	Patrimônio pegmatite, Santa Rita do Itueto, Minas Gerais, Brazil
513	58947	Weitenau, St Koloman, Golling, Salzburg, Austria
517	92292	Morgan Hill, Santa Clara Co., California, USA
519	25371	Toro Mine, Boleo District, Santa Rosalía, Mulegé Municipality, Baja California Sur, Mexico
527	257783	Volcano Peak, Silver Island Mts, Tooele Co., Utah, USA
534	33594	Rex mine, Hillsboro District, Sierra Co., New Mexico, USA
538	257504	Emerald, Central Highlands Region, Queensland, Australia
541	254789	Poço Redondo Mine, Junceira, Tomar, Santarém, Portugal
559	263018	Sørensenite occurrence, Kvanefjeld, Ilímaussaq complex, Narsaq, Kujalleq, Greenland, Denmark
570	235168	Babcock Mountain, Northeast Coal Fields, Liard Mining Division, British Columbia, Canada
573	25470	El Dorado Mine, Adams Peak, Last Chance District, Diamond Mts, Plumas Co., California, USA
582	108013	Tsubakihara mine, Gifu, Japan
590	219973	Roadcut E13, Bruravik, Ulvik, Hordaland, Norway
598	258205	Holestrow quarry, Landewednack, Cornwall, England, UK
600	213937	Stambaugh, Menominee iron range, Iron Co., Michigan, USA
603	257811	Brownes Road, Anakie, City of Greater Geelong, Victoria, Australia
604	210420	Kuratomi mine, Tsukumi, Oita, Japan
611	20491	Manhattan Mine, Amenia, Salisbury Mining District, Dutchess Co., New York, USA
622	33771	Picuí, Borborema mineral province, Paraíba, Brazil
630	84139	Globe Mine, Nevada City, Nevada City District, Nevada Co., California, USA
632	192001	Eschbroich Mine, Lontzen, Plombières-Vieille Montagne-Moresnet (Plombières-Altenberg-Moresnet) mining district, Verviers, Liège, Wallonia, Belgium
634	3444	Sawmill Peak, Magalia, Magalia District, Butte Co., California, USA
639	250897	St Blasen - Karchau area, Murau, Styria, Austria
649	57520	Alpeiner Scharte, Vals valley, Sill valley, North Tyrol, Tyrol, Austria
659	218167	Knoxville District, Napa Co., California, USA
666	1091	
674	125113	New York Mine, Ishpeming, Marquette iron range, Marquette Co., Michigan, USA
686	124016	Osceola No. 2, Osceola Mine, Osceola, Houghton Co., Michigan, USA
691	38010	Blowout Hill Orebody, Iron Mountain, Iron Springs District, Iron Co., Utah, USA
697	54123	Menet, Cantal, Auvergne-Rhône-Alpes, France
699	258227	Crozant quarry, Crozant, Creuse, Nouvelle-Aquitaine, France
737	5332	Cumpston Hill, Mallerstang, Eden, Cumbria, England, UK
738	255190	Lautenthals Glück Mine, Lautenthal veins, Lautenthal, Harz, Lower Saxony, Germany
741	257895	Mount Laura Barite Mine, Whyalla, Eyre Peninsula, South Australia, Australia
766	25957	El Tatio geothermal field, El Loa Province, Antofagasta, Chile
774	132370	Szentbékkálla, Tapolca, Veszprém County, Hungary
778	54551	Radøy, Hordaland, Norway
784	255264	Highway 7 Roadcut, Carleton Place, Lanark Co., Ontario, Canada
788	169257	Bork Quarry, Buffalo Co., Wisconsin, USA
806	1343	Countybridge Quarry, Goonhilly Downs, Mawgan-in-Meneage, Cornwall, England, UK
813	21834	Gengenbach, Black Forest, Baden-Württemberg, Germany
839	52115	Montezuma Mine, Morristown area, Maricopa Co., Arizona, USA
842	25006	Wharf Mine, Bald Mountain District, Lawrence Co., South Dakota, USA
850	258278	Westfield Soapstone Quarry, Westfield, Hampden Co., Massachusetts, USA
876	247211	Te Hapua Quarry, Far North District, Northland Region, New Zealand
879	245007	Huancavelica Province, Huancavelica, Peru
897	259527	Gowd Morad, Anarak District, Nain County, Isfahan, Iran
899	21964	Pinos Altos District, Grant Co., New Mexico, USA
909	241320	Jaqui adit, Mundo Nuevo Mine, Mundo Nuevo, Huamachuco, Sanchez Carrion Province, La Libertad, Peru
935	95748	Petaluma, Sonoma Co., California, USA
938	57601	Zissersdorf, Drosendorf-Zissersdorf, Waldviertel, Lower Austria, Austria
945	18691	Vavnbed Mt, Lovozero Massif, Murmansk Oblast, Russia
962	67850	Madeleine-Soufrière volcanic massif, Basse-Terre, Guadeloupe, France
965	220768	De Luz, San Diego Co., California, USA
972	7703	Black Rock Mine, Black Rock Wash, Silver District, Trigo Mts, La Paz Co., Arizona, USA
976	255576	Terreras Mine, Villanueva del Duque, Córdoba, Andalusia, Spain
995	38520	Atomic King no. 2 Mine, Cane Springs, San Juan Co., Utah, USA
999	32362	Copper Chief Mine, Johnson Camp, Cochise District, Little Dragoon Mts, Cochise Co., Arizona, USA
1005	42604	Échassières, Ébreuil, Allier, Auvergne-Rhône-Alpes, France
1014	247161	Chalk Mountain, Chalk Mountain District, Churchill Co., Nevada, USA
1021	108191	Owakudani, Hakone Volcano, Kanagawa, Japan
1022	257563	Schuylkill River at Penrose Ferry Bridge, Philadelphia, Philadelphia Co., Pennsylvania, USA
1029	228296	Brownfield, Oxford Co., Maine, USA
1037	18108	Gleißinger Fels, Fichtelberg, Bayreuth, Upper Franconia, Bavaria, Germany
1043	30410	Mammoth Revenue Mine, Platoro District, Conejos Co., Colorado, USA
1050	132820	Sierra de la Paila, Coahuila, Mexico
1051	132821	Mineral de Reforma, Sierra de la Purísima, Coahuila, Mexico
1065	257661	Adelaide River Mine, Adelaide River, Coomalie Shire, Northern Territory, Australia
1066	243441	Lucin, Lucin District, Pilot Range, Box Elder Co., Utah, USA
1068	18163	Vesuv Mine, Freihung, Upper Palatinate, Bavaria, Germany
1071	102697	Emanuel Mine, Hirschfeld, Reinsberg, Freiberg, Mittelsachsen, Saxony, Germany
1074	257663	Etzelsreith, Pernegg, Waldviertel, Lower Austria, Austria
1075	30462	Caserta, Campania, Italy
1091	236731	Wardsboro, Windham Co., Vermont, USA
1101	42785	La Touche, Vieux-Vy-sur-Couesnon, Ille-et-Vilaine, Brittany, France
1113	190257	La Esperanza, Ojuela Mine, Mapimí, Mapimí Municipality, Durango, Mexico
1120	257674	Tejea quarry, Archidona, Málaga, Andalusia, Spain
1121	5950	Yedlin Locality, Topsham, Sagadahoc Co., Maine, USA
1133	189646	Nanjizal Bay, Land's End, Sennen, Cornwall, England, UK
1142	22366	Ballard Quarry, Worcester, Worcester Co., Massachusetts, USA
1166	30358	White Rock Quarry, Westerly, Washington Co., Rhode Island, USA
1186	257690	San Jorge Gulf, Comodoro Rivadavia, Escalante Department, Chubut Province, Argentina
1187	258117	Massif de la Calabasse, Saint-Lary, Ariège, Occitanie, France
1188	214943	Lichtloch 26, Copper-Silver smelter (Gottesbelohnung smelter) slag locality, Hettstedt, Mansfeld Basin, Saxony-Anhalt, Germany
1207	255928	Nödersdorf, Pernegg, Waldviertel, Lower Austria, Austria
1226	248825	Spring Hill, Macedon Ranges, Victoria, Australia
1227	26584	Kachin State, Myanmar
1228	218788	Osmundsberget, Rättvik, Dalarna County, Sweden
1237	206827	Fiskeløs prospect, Øvre Eiker, Buskerud, Norway
1241	239602	Cushamen Department, Chubut Province, Argentina
1242	247795	Poços de Caldas, Poços de Caldas alkaline complex, Minas Gerais, Brazil
1245	258120	Haitzing Alp, Anlauf valley, Gastein valley, Hohe Tauern, Salzburg, Austria
1253	194569	Rocky's Reward Ni Mine, Leinster, Leonora Shire, Western Australia, Australia
1257	190478	Golden Cross Mine, Cababi District, Comobabi Mts, Pima Co., Arizona, USA
1258	206863	Superstition Mountains District, Superstition Mts, Pinal Co., Arizona, USA
